,tns_name,previous_name,repeater_name,ra,dec,gb,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,dm_fitb,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,flux,fluence,sub_num,width_fitb,sp_idx,sp_run,high_freq,low_freq,peak_freq,chi_sq,dof,previous_rp_name,redshift,fre_width,fre_width_ob,in_duration,energy,luminosity,T_B,log_dm_fitb,log_dm_exc_ne2001,log_bc_width,log_scat_time,log_flux,log_fluence,log_width_fitb,log_high_freq,log_low_freq,log_peak_freq,log_fre_width,log_redshift,log_in_duration,log_energy,log_luminosity,log_T_B
308,FRB20190212C,-9999,non-repeater,172.57,28.14,72.02,1012.6,0.0,8.2,0.0,14.2,1016.45,994.1,997.9,20.639999999999997,0.0101,0.7,12.2,0,0.00442,3.25,-7.4,800.2,400.2,498.1,1598185.709,1589609,-9999,1.0308764698485808,812.3505879394323,400.00000000000006,2.176400222082217,1.7854642361891525e+41,2.080524683215494e+43,1.7850374771922729e+28,3.0070860202016334,2.9974300737974713,1.3147096929551736,-1.9956786262173574,-0.1549019599857432,1.0863598306747482,-2.354577730650908,2.903198547042978,2.6022770843001926,2.697316541732383,2.9097434991273095,0.013206626799195374,0.3377387615497448,41.25175115546341,43.31817287260226,28.251647338636975
309,FRB20190212D,-9999,non-repeater,178.83,66.72,49.47,1145.2,0.0,5.0,0.0,10.6,1139.765,1104.4,1113.0,21.63,0.0159,0.42,5.7,0,0.00105,-4.2,-0.3,681.6,400.2,400.2,1767432.098,1765625,-9999,1.1556977057522404,606.6133343986805,281.40000000000003,0.4870812810155113,8.367041864975309e+40,1.3290283227981216e+43,1.8859452027257783e+28,3.0568153164908995,3.0431263979672254,1.3350565194390915,-1.7986028756795485,-0.37675070960209955,0.7558748556724915,-2.978810700930062,2.833529581758644,2.6022770843001926,2.6022770843001926,2.7829119526151285,0.06284425113278197,-0.31239856044646325,40.922571942008574,43.123534236250386,28.275529069896777
310,FRB20190212A,190212.J18+81,repeater,276.14,81.43,27.8,300.9,10.4,4.5,24.8,9.9,301.784,248.9,253.0,5.8999999999999995,0.0033,0.41,3.1,0,0.00276,8.8,-28.9,618.2,400.2,466.3,427573.457,425594,FRB20190212A,0.188843388314456,259.1678586525515,218.00000000000006,2.3215841776376718,1.3207774721012276e+39,2.0767129087364913e+41,4.540237076829331e+27,2.479696210602226,2.3960248966085933,0.7708520116421441,-2.4814860601221125,-0.38721614328026455,0.4913616938342727,-2.5590909179347823,2.791129000727286,2.6022770843001926,2.668665415454492,2.413581140426294,-0.7238982158606211,0.36578443524352894,39.12082965275507,41.31737646246222,27.65707853093432
311,FRB20190213A,190213.J02+20,repeater,31.72,20.08,-39.38,650.2,0.0,4.6,0.0,9.9,651.06,608.0,616.6,14.75,0.00286,0.45,2.3,0,0.00151,4.8,-53.0,515.9,400.2,418.9,666038.794,666665,FRB20190213A,0.6004538565234111,185.17251119975865,115.69999999999999,0.9434823714818622,9.584078173798627e+39,3.001084214571756e+42,1.0755903283769424e+28,2.8136210138649256,2.783903579272735,1.1687920203141817,-2.543633966870957,-0.3467874862246563,0.36172783601759284,-2.8210230527068307,2.7125655278733083,2.6022770843001926,2.6221103603612193,2.267576516253428,-0.22152036149545778,-0.02526621000850928,39.98155034743995,42.477278182499376,28.031646888427233
312,FRB20190213C,-9999,non-repeater,64.26,45.0,-4.02,357.5,0.0,1.1,0.0,2.1,357.0634,181.1,120.3,1.97,0.00081,0.62,1.09,0,0.000646,-0.2,0.6,800.2,400.2,800.2,447850.544,447482,-9999,0.10532050735945987,442.128202943784,400.00000000000006,0.5844458649765332,2.4048989855204466e+38,1.5119946636978904e+41,6.310458604647636e+27,2.5527453360716392,2.2579184503140586,0.2944662261615929,-3.0915149811213505,-0.20760831050174613,0.037426497940623665,-3.1897674820049158,2.903198547042978,2.6022770843001926,2.903198547042978,2.6455482190275523,-0.9774870574383295,-0.233255709704506,38.3810968391496,41.17955025840682,27.800060922196664
313,FRB20190213B,-9999,repeater,276.14,81.43,27.8,302.5,10.4,4.5,24.8,9.9,301.3128,248.5,252.5,2.9499999999999997,0.00068,0.92,4.2,0,0.00074,58.0,-62.0,775.6,526.8,639.2,649199.645,647508,FRB20190212A,0.1883597489041662,295.66390552735663,248.80000000000007,0.6227070554033688,2.4400196485906945e+39,6.3515510618257914e+41,2.157270052501714e+28,2.479017581229587,2.395326393069351,0.469822015978163,-3.167491087293764,-0.036212172654444715,0.6232492903979004,-3.1307682802690238,2.8896378004066676,2.721645766289746,2.805636766305935,2.4707983093516397,-0.7250118971718068,-0.20571621360188247,39.387393323568304,41.80287979384882,28.33390451458338
314,FRB20190213B,-9999,repeater,276.14,81.43,27.8,302.5,10.4,4.5,24.8,9.9,301.3128,248.5,252.5,2.9499999999999997,0.00068,0.92,4.2,1,0.00028,68.0,-136.0,585.9,451.5,514.3,649199.645,647508,FRB20190212A,0.1883597489041662,159.7155502527199,134.39999999999998,0.23561888582830168,1.9632385877193278e+39,5.110454804594812e+41,3.332306947317885e+28,2.479017581229587,2.395326393069351,0.469822015978163,-3.167491087293764,-0.036212172654444715,0.6232492903979004,-3.552841968657781,2.767823498007517,2.6546577546495245,2.71121652432109,2.203347202050665,-0.7250118971718068,-0.6277899019906394,39.292973081583455,41.708459551863974,28.522744998553073
315,FRB20190213D,-9999,non-repeater,336.45,52.71,-4.08,1344.1,0.0,2.2,0.0,4.2,1346.8476,1112.3,1097.9,1.97,0.0007,1.0,2.2,0,0.000626,26.2,-25.3,800.2,496.6,671.4,419030.878,417690,-9999,1.1646912072082491,657.2002505084245,303.6,0.2891867430862517,5.499320798107195e+40,5.411059716945497e+43,1.9522565817882749e+30,3.1293184567300356,3.0462219372216364,0.2944662261615929,-3.154901959985743,0.0,0.3424226808222063,-3.2034256667895704,2.903198547042978,2.6960067152185454,2.826981336911994,2.8176977203053335,0.06621079679402901,-0.538821619871461,40.74030905461261,43.7332823268723,30.290536895672794
316,FRB20190214A,-9999,non-repeater,96.09,66.24,22.03,498.2,0.0,12.4,0.0,21.2,497.68,427.9,421.2,23.59,0.017,0.46,8.8,0,0.0145,0.1,0.0,800.2,400.2,800.2,1547720.87,1536410,-9999,0.39803761460826104,559.2150458433046,400.00000000000006,10.37168088217926,3.006279039396693e+40,2.1969658425671416e+42,5.0556838765212606e+26,2.6969501883346134,2.6313422864839326,1.3727279408855955,-1.7695510786217261,-0.3372421683184259,0.9444826721501687,-1.8386319977650252,2.903198547042978,2.6022770843001926,2.903198547042978,2.747578847714052,-0.40007588509989517,1.0158491458488854,40.47802928884101,42.341823304758506,26.703779910413846
317,FRB20190214C,-9999,non-repeater,218.87,19.36,64.93,533.8,0.0,4.3,0.0,7.8,533.112,511.0,510.9,6.88,0.00108,1.02,5.2,0,0.00168,4.9,-16.7,671.7,400.2,463.1,436517.402,434105,-9999,0.4919973072689966,405.07726892353264,271.50000000000006,1.1260073941253488,1.5920160568137125e+40,4.659210275563396e+42,6.093545204539855e+28,2.726818458317739,2.708420900134713,0.8375884382355113,-2.96657624451305,0.00860017176191757,0.7160033436347992,-2.774690718274137,2.8271753482986925,2.6022770843001926,2.665674780993893,2.607537873255034,-0.3080372741460873,0.05154124239569501,40.201947443646894,42.66831231110418,28.784870037262863
318,FRB20190215B,-9999,non-repeater,335.04,45.34,-9.78,273.4,0.0,1.3,0.0,2.3,274.6295,138.4,148.5,1.97,0.00092,2.2,5.6,0,0.000864,-1.27,-2.09,800.2,400.2,400.2,449923.001,444442,-9999,0.05076479890753949,420.30591956301583,400.00000000000006,0.8222582264825437,1.402011596817826e+38,5.78751027484269e+40,2.031185274975252e+28,2.4387471862113412,2.141136090120739,0.2944662261615929,-3.036212172654445,0.3424226808222063,0.7481880270062004,-3.063486257521107,2.903198547042978,2.6022770843001926,2.6022770843001926,2.6235655066255874,-1.2944373298288823,-0.08499177281873176,38.14675160593674,40.76249177505038,28.307749539470542
319,FRB20190216A,-9999,repeater,256.33,68.28,34.8,1268.1,0.0,25.3,0.0,47.3,1282.37,1239.5,1245.4,122.88000000000001,0.0234,0.91,47.0,0,0.02051,20.4,-50.8,605.3,400.2,489.2,4231616.655,4216569,FRB20181017A,1.3106146608993314,473.9070669504528,205.09999999999997,8.876425977500356,1.0725521804392128e+42,4.79832310927484e+43,1.0776238607496573e+27,3.1080133494998194,3.09324653110384,2.0894812026874368,-1.630784142589857,-0.040958607678906384,1.6720978579357175,-1.6880343396316337,2.781970673912552,2.6022770843001926,2.689486448364248,2.6756931849912386,0.11747502178589653,0.9482381357454939,42.030418430111354,43.6810894891196,27.032467198970668
320,FRB20190217A,-9999,non-repeater,94.88,43.11,12.79,797.4,0.0,1.1,0.0,2.0,798.1092,687.4,650.5,7.86,0.00315,0.29,1.19,0,0.00086,3.4,-6.4,800.2,400.2,521.5,667833.483,670313,-9999,0.6887509661085555,675.5003864434224,400.00000000000006,0.5092521142899632,8.160991442992936e+39,3.3586099439410197e+42,2.0821543163070617e+28,2.9020623170560604,2.8372095278012064,0.895422546039408,-2.5016894462103996,-0.5376020021010439,0.07554696139253074,-3.065501548756432,2.903198547042978,2.6022770843001926,2.7172543127625497,2.82962560181134,-0.16193777895639042,-0.29306715923980997,39.91174292248736,42.526159569477166,28.318512913568878
321,FRB20190217B,-9999,non-repeater,22.58,26.95,-35.12,847.6,0.0,4.9,0.0,8.9,846.212,800.4,809.2,26.540000000000003,0.0079,0.54,6.0,0,0.00066,-3.3,0.9,800.2,400.2,400.2,992471.916,991033,-9999,0.8143041207326129,725.7216482930453,400.00000000000006,0.36377583694926136,4.424359424806939e+40,7.224420182426463e+42,8.090713175542421e+27,2.9274791797010553,2.903307079964174,1.4239009185284168,-2.1023729087095586,-0.26760624017703144,0.7781512503836436,-3.1804560644581312,2.903198547042978,2.6022770843001926,2.6022770843001926,2.8607700782889056,-0.08921336748285107,-0.43916615141907467,40.64585040081692,42.85880299721718,27.907986805240384
322,FRB20190218A,-9999,non-repeater,184.05,56.42,60.04,1282.7,0.0,1.9,0.0,3.5,1285.129,1253.7,1262.4,2.9499999999999997,0.0017,0.54,1.65,0,0.00141,1.7,-4.5,800.2,400.2,483.6,448461.437,448698,-9999,1.3270435841815678,930.8174336726272,400.00000000000006,0.6059190337407898,3.8110666173952495e+40,2.902424112293945e+43,1.1624664627933463e+30,3.108946723913426,3.0981936258632885,0.469822015978163,-2.769551078621726,-0.26760624017703144,0.21748394421390627,-2.85078088734462,2.903198547042978,2.6022770843001926,2.6844862921887342,2.9688645087755403,0.12288518666150927,-0.2175854047921981,40.58104654030045,43.46276087335709,30.065380432328542
323,FRB20190218B,-9999,non-repeater,268.7,17.93,20.34,549.9,0.0,8.8,0.0,14.9,547.868,466.3,482.5,17.69,0.0141,0.57,5.9,0,0.00205,46.2,-60.0,715.2,483.4,588.0,1779049.703,1775353,-9999,0.44161576195228447,334.1665336205396,231.80000000000007,1.422015528759079,1.8356403401553443e+40,2.5565833680622647e+42,2.557112163984057e+27,2.7386759348036183,2.668665415454492,1.2477278329097232,-1.85078088734462,-0.24412514432750865,0.7708520116421442,-2.688246138944246,2.854427505787861,2.6843066460716316,2.7693773260761385,2.5239629536612047,-0.35495543435779886,0.15290433902212677,40.263787593212186,42.40765995927616,27.407749778136225
324,FRB20190218C,-9999,non-repeater,156.96,77.95,36.62,318.6,2.3,0.5,4.1,1.0,319.32387,275.6,282.8,0.98,0.0001113,19.0,31.0,0,0.000206,3.08,-16.09,643.0,400.2,440.4,212632.236,191513,-9999,0.22091933242686163,296.43921391324204,242.8,0.168725315857295,1.7241726824738936e+40,1.290207724161887e+43,1.1816954673272364e+31,2.5042313840008057,2.440279213235588,-0.00877392430750515,-3.9535048356652918,1.2787536009528289,1.4913616938342726,-3.6861327796308467,2.808210972924222,2.6022770843001926,2.643847310299714,2.471935652949897,-0.6557662777956731,-0.7728197501775238,40.236580759916706,43.11065963758194,31.072505569692684
325,FRB20190219A,-9999,non-repeater,105.78,43.13,20.17,655.1,0.0,0.4,0.0,0.7,657.1942,578.4,562.1,3.93,0.0017,0.305,0.96,0,0.001592,-2.69,-0.2,800.2,400.2,400.2,440703.501,439578,-9999,0.5674523134961965,626.9809253984787,400.00000000000006,1.015660882498588,3.404511060900885e+39,1.6954215263681323e+42,1.0022913610237237e+29,2.817693721958535,2.7622282842864743,0.5943925503754267,-2.769551078621726,-0.5157001606532142,-0.017728766960431602,-2.79805693659835,2.903198547042978,2.6022770843001926,2.6022770843001926,2.7972543285178046,-0.24607062903463242,0.006748726211808063,39.53205474949407,42.22927769299113,29.000993987091412
326,FRB20190219B,-9999,non-repeater,246.3,57.92,41.91,1675.7,0.0,8.7,0.0,14.5,1681.11,1643.4,1650.5,10.81,0.0164,1.1,14.4,0,0.00242,6.44,-7.6,800.2,400.2,612.2,1891389.949,1885097,-9999,1.7905791229098995,1116.23164916396,400.00000000000006,0.8672035063017762,7.326733720415966e+41,1.5618342482808367e+44,1.9148564514337945e+29,3.2255961315418094,3.215743282637605,1.0338256939533104,-1.785156151952302,0.04139268515822508,1.1583624920952498,-2.616184634019569,2.903198547042978,2.6022770843001926,2.7868933252613157,3.0477543321587834,0.2529935165704486,-0.061878974850389803,41.86491040801841,44.19363494191221,29.28213622233237
327,FRB20190219C,-9999,non-repeater,349.67,49.21,-10.91,805.5,0.0,3.5,0.0,6.5,806.688,682.6,684.6,4.92,0.0026,0.4,1.96,0,0.00208,8.2,-9.6,800.2,400.2,613.5,408739.579,407962,-9999,0.6834186263288327,673.3674505315331,400.00000000000006,1.2355809585735809,1.5565781172381828e+40,5.3476991752951487e+42,5.213482486003635e+28,2.9067055965827993,2.8341662839426203,0.6919651027673603,-2.5850266520291822,-0.3979400086720376,0.292256071356476,-2.6819366650372385,2.903198547042978,2.6022770843001926,2.787814567063023,2.8282521194827273,-0.16531318883606563,0.09187120680799671,40.19217092073596,42.72816696886222,28.717127918925218
328,FRB20190220A,-9999,non-repeater,237.21,74.16,37.76,215.1,4.1,0.6,8.7,1.3,216.12,175.2,181.7,1.97,0.000237,0.34,0.68,0,0.00055,-3.3,-3.3,642.4,400.2,400.2,445643.623,443225,-9999,0.09788463753370258,265.90765921066276,242.2,0.5009633810302007,6.461638301677206e+37,3.5470667123553843e+40,1.1914502925343056e+28,2.334694958867158,2.243534101832062,0.2944662261615929,-3.625251653989896,-0.46852108295774486,-0.16749108729376366,-3.2596373105057563,2.8078055322706246,2.6022770843001926,2.6022770843001926,2.4247308469405175,-1.009285463026977,-0.3001940186392403,37.8103426441827,40.549869356652195,28.076075928236502
329,FRB20190221A,-9999,non-repeater,132.6,9.9,30.89,224.8,0.0,2.1,0.0,3.5,223.806,170.9,172.7,2.9499999999999997,0.000408,1.23,2.33,0,0.00097,5.1,-23.9,606.5,400.2,444.8,407933.415,404921,-9999,0.09244586761952919,225.3715824899089,206.3,0.8879158489689359,2.1899933085379144e+38,1.262966713404634e+41,1.384779403827753e+28,2.349871725319955,2.232742062720737,0.469822015978163,-3.38933983691012,0.08990511143939793,0.367355921026019,-3.0132282657337552,2.782830805202592,2.6022770843001926,2.6481647785740012,2.352899154186243,-1.0341124972700473,-0.05162819194684657,38.340442787867744,41.101391904494214,28.141380595544348
330,FRB20190221B,-9999,non-repeater,286.77,27.86,9.17,394.7,0.0,4.8,0.0,8.2,393.124,227.6,240.0,6.88,0.0049,0.69,5.6,0,0.00394,-0.3,-2.4,800.2,400.2,400.2,665362.285,666666,-9999,0.16295125386778825,465.18050154711534,400.00000000000006,3.3879321999922145,1.5115189084644046e+39,2.1658888192715163e+41,5.631103421143911e+27,2.5945295580642966,2.3571722577230334,0.8375884382355113,-2.309803919971486,-0.16115090926274472,0.7481880270062004,-2.404503778174426,2.903198547042978,2.6022770843001926,2.6022770843001926,2.6676215025999097,-0.787942293402173,0.5299347105536268,39.17941358438872,41.335636159391726,27.750593503689732
331,FRB20190221C,-9999,non-repeater,316.15,54.67,5.14,2038.0,0.0,5.9,0.0,9.9,2042.3,1821.7,1669.6,14.75,0.0131,0.59,7.1,0,0.00118,16.2,-16.0,800.2,454.9,664.9,1405823.298,1404473,-9999,2.0117307075794977,1039.9506133272007,345.30000000000007,0.391801297848557,4.831393789051701e+41,1.2091557254350089e+44,5.758906732671129e+28,3.31011953734681,3.260476858327423,1.1687920203141817,-1.8827287043442358,-0.22914798835785583,0.8512583487190752,-2.9281179926938745,2.903198547042978,2.657915936829955,2.8227563329513905,3.0170127153865174,0.3035698451515005,-0.4069341297309376,41.68407243666731,44.082482236627435,28.760340045049393
332,FRB20190221D,-9999,non-repeater,24.81,60.93,-1.4,473.9,0.0,1.5,0.0,2.5,473.7873,284.2,183.3,1.97,0.00095,0.65,1.13,0,0.000774,0.3,-2.4,800.2,400.2,427.2,442040.925,443834,-9999,0.23116921188881218,492.46768475552494,400.00000000000006,0.6286706916692296,6.695290348943889e+38,4.74156900219417e+41,1.1676296890211256e+29,2.675583415158713,2.4536240735914507,0.2944662261615929,-3.0222763947111524,-0.18708664335714442,0.05307844348341968,-3.1112590393171073,2.903198547042978,2.6022770843001926,2.6306312440205,2.692377737792399,-0.6360700076095032,-0.20157678578154442,38.82576941543465,41.67592207505852,29.067305129150956
333,FRB20190222B,-9999,non-repeater,160.69,19.62,59.62,498.2,0.0,3.1,0.0,6.1,497.619,464.4,475.4,21.63,0.00526,0.4,4.4,0,0.00152,-1.8,-10.2,593.5,400.2,400.2,894734.087,891321,-9999,0.43946661968952067,278.24889758598437,193.3,1.0559466813671925,9.223910842973157e+39,1.2070465237683718e+42,2.5651047475697834e+27,2.696896954153871,2.666892211066536,1.3350565194390915,-2.279014255846261,-0.3979400086720376,0.6434526764861874,-2.8181564120552274,2.77342072329061,2.6022770843001926,2.6022770843001926,2.4444334523480857,-0.35707410679088547,0.02364198962523986,39.96491509647746,42.08172400963877,27.409105104482027
334,FRB20190222C,-9999,non-repeater,239.18,40.03,49.81,522.5,0.0,0.8,0.0,1.3,524.0071,494.5,497.8,1.97,0.00074,0.44,0.83,0,0.000676,9.3,-53.9,536.4,400.2,436.3,449262.018,448090,-9999,0.4734378057802366,200.6822291472682,136.2,0.4587909970465529,2.211771553055464e+39,1.727613786228101e+42,3.336981091538489e+29,2.719337171468329,2.694166295933198,0.2944662261615929,-3.1307682802690238,-0.3565473235138126,-0.08092190762392612,-3.170053304058364,2.7294887691795613,2.6022770843001926,2.63978521298682,2.3025089164586694,-0.32473706498283306,-0.3383851129402673,39.34474026803458,42.237446661026596,29.523353745802602
335,FRB20190222A,190222.J2052+69,repeater,313.06,69.83,15.88,462.6,0.0,7.5,0.0,14.0,460.169,373.0,359.4,8.85,0.000898,1.7,11.8,0,0.001839,39.1,-182.9,498.2,400.2,445.3,424328.618,417081,FRB20190222A,0.3351117445430983,130.8409509652236,98.0,1.3774127952333626,1.5712671688190003e+40,3.0222790902871956e+42,3.0026126390498114e+28,2.6629173583951817,2.571708831808688,0.9469432706978255,-3.0467236633326955,0.2304489213782739,1.0718820073061255,-2.7354182707619223,2.6974037232004875,2.6022770843001926,2.648652695131223,2.116743691960497,-0.47481035133250016,0.1390641129700753,40.19625003614039,42.480334566480536,28.477499308364774
336,FRB20190222D,-9999,non-repeater,313.9,26.57,-11.92,894.5,0.0,1.4,0.0,2.5,895.2976,779.7,806.6,0.98,0.00074,0.79,0.86,0,0.000601,4.8,-6.4,800.2,400.2,583.6,441186.694,440794,-9999,0.7912870868326082,716.5148347330435,400.00000000000006,0.3355129417377205,8.731494858989588e+39,1.4367540757937383e+43,3.8543063150210886e+30,2.9519674202930295,2.891927534220675,-0.00877392430750515,-3.1307682802690238,-0.10237290870955855,-0.06550154875643228,-3.2211255279972604,2.903198547042978,2.6022770843001926,2.766115283221414,2.855225186465403,-0.10166592155051664,-0.4742907231347011,39.94108860263271,43.15738243781703,30.585946226571906
337,FRB20190223A,-9999,non-repeater,64.72,87.65,25.66,389.8,2.3,1.7,4.7,3.5,389.2365,331.1,332.5,3.93,0.00087,0.47,1.58,0,0.000763,21.8,-103.0,516.5,400.2,444.8,383741.65,383642,-9999,0.28645734148762314,149.61498881501058,116.30000000000001,0.5931016718499879,1.5187953871597825e+39,5.8121314793274845e+41,3.049211779895976e+28,2.5902135587425903,2.5199591807520685,0.5943925503754267,-3.0604807473813813,-0.3279021420642826,0.19865708695442263,-3.1174754620451197,2.7130703258556395,2.6022770843001926,2.6481647785740012,2.174975104448003,-0.5429400429318876,-0.22687085176467411,39.18149926944347,41.764335430144314,28.484187588893462
338,FRB20190223B,-9999,non-repeater,311.62,60.56,10.76,535.4,0.0,1.5,0.0,2.5,536.5143,411.8,371.8,1.97,0.0008,0.55,0.84,0,0.000654,9.8,-10.5,800.2,400.2,638.6,445569.291,444442,-9999,0.379667611681502,551.8670446726009,400.00000000000006,0.4740272181956365,2.0769166008993718e+39,1.8761904899208036e+42,1.2342702214094612e+29,2.7295813019372464,2.614686342282013,0.2944662261615929,-3.0969100130080562,-0.2596373105057561,-0.07572071393811836,-3.184422251675733,2.903198547042978,2.6022770843001926,2.805228914203426,2.7418344604827887,-0.4205964496549145,-0.324196720830559,39.31741905768272,42.27327693026991,29.091410251123172
